2022-Jun-04 02:24:04 AM [main] INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2022-Jun-04 02:24:04 AM [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.6.7.Final
2022-Jun-04 02:24:04 AM [main] INFO  org.hibernate.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2022-Jun-04 02:24:04 AM [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL55Dialect
2022-Jun-04 02:24:06 AM [main] INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2022-Jun-04 02:24:06 AM [main] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2022-Jun-04 02:24:07 AM [main] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2022-Jun-04 02:24:09 AM [main] INFO  org.springframework.boot.actuate.endpoint.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
2022-Jun-04 02:24:09 AM [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-3338"]
2022-Jun-04 02:24:09 AM [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 3338 (http) with context path '/Ekart'
2022-Jun-04 02:24:11 AM [RMI TCP Connection(3)-127.0.0.1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/Ekart] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-Jun-04 02:24:11 AM [RMI TCP Connection(3)-127.0.0.1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2022-Jun-04 02:24:11 AM [RMI TCP Connection(3)-127.0.0.1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 2 ms
2022-Jun-04 02:26:58 AM [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.verification.logical.PaymentAPIVerification], using SpringBootContextLoader
2022-Jun-04 02:26:58 AM [main] INFO  org.springframework.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.verification.logical.PaymentAPIVerification]: no resource found for suffixes {-context.xml, Context.groovy}.
2022-Jun-04 02:26:58 AM [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2022-Jun-04 02:26:58 AM [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@79767781, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@78411116, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@aced190, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@245a060f, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@6edaa77a, org.springframework.test.context.support.DirtiesContextTestExecutionListener@1e63d216, org.springframework.test.context.transaction.TransactionalTestExecutionListener@62ddd21b, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@16c3ca31, org.springframework.test.context.event.EventPublishingTestExecutionListener@2d195ee4, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@2d6aca33, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@21ab988f, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@29314cc9, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@4e38d975, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@35f8a9d3, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@48ea2003]
2022-Jun-04 02:27:02 AM [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.3.Final
2022-Jun-04 02:27:04 AM [main] INFO  com.verification.logical.PaymentAPIVerification - No active profile set, falling back to 1 default profile: "default"
2022-Jun-04 02:27:04 AM [main] INFO  com.verification.logical.PaymentAPIVerification - Started PaymentAPIVerification in 3.633 seconds (JVM running for 13.196)
2022-Jun-04 02:27:05 AM [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.verification.msconfiguration.CentralizedConfigurationVerification], using SpringBootContextLoader
2022-Jun-04 02:27:05 AM [main] INFO  org.springframework.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.verification.msconfiguration.CentralizedConfigurationVerification]: no resource found for suffixes {-context.xml, Context.groovy}.
2022-Jun-04 02:27:05 AM [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
